Tanggal,Meninggal,Sembuh,Self Isolation,Masih Perawatan,Total Pasien,Positif Harian,Positif Aktif,Sembuh Harian,Tanpa Gejala,Bergejala,Belum Ada Data,Total Discarded,Discarded-IRS,Discarded-IR,Discarded-Meninggal,Discarded-Selesai Isolasi,Total Kontak Erat,Kontak Erat-IRS,Kontak Erat-IR,Kontak Erat-Meninggal,Kontak Erat- Selesai Isolasi,Total Pelaku Perjalanan,Pelaku Perjalanan-IRS,Pelaku Perjalanan-IR,Pelaku Perjalanan-Meninggal,Pelaku Perjalanan-Selesai Isolasi,Total Probable,Probable-IRS,Probable-IR,Probable-Meninggal,Probable-Selesai Isolasi,Total Suspek,Suspek-IRS,Suspek-IR,Suspek-Meninggal,Suspek-Selesai Isolasi,GRAND TOTAL Data-Suspek
2020-06-05,532,2751,2768,1633,7684,84,4401,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-06,535,2840,2776,1635,7786,102,4411,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,537,3170,2794,1445,7946,160,4239,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,538,3205,2846,1448,8037,91,4294,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,547,3369,2918,1442,8276,239,4360,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,551,3517,2928,1427,8423,147,4355,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,555,3664,2887,1446,8552,129,4333,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,561,3780,2863,1424,8628,76,4287,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,564,3840,2925,1419,8748,120,4344,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,571,4091,2833,1368,8863,115,4201,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,580,4198,2800,1390,8968,105,4190,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,583,4329,2764,1416,9092,124,4180,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,588,4444,2775,1402,9209,117,4177,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,594,4592,2822,1377,9385,176,4199,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,599,4682,2862,1382,9525,140,4244,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,603,4821,2939,1340,9703,178,4279,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,615,5054,2874,1287,9830,127,4161,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,618,5128,2901,1310,9957,127,4211,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23,619,5228,2957,1319,10123,166,4276,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-24,628,5322,2978,1349,10277,154,4327,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,631,5435,3068,1338,10472,195,4406,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,632,5542,3136,1330,10640,168,4466,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,632,5610,3256,1355,10853,213,4611,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,635,5865,3163,1322,10985,132,4485,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,636,6118,3299,1027,11080,95,4326,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,641,6512,3172,951,11276,196,4123,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,644,6680,3269,889,11482,206,4158,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,646,6871,3356,804,11677,195,4160,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,648,7109,3331,736,11824,147,4067,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,650,7377,3366,646,12039,215,4012,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,658,7663,3390,584,12295,256,3974,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,658,8033,3340,495,12526,231,3835,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,664,8277,3379,405,12725,199,3784,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,667,8429,3556,417,13069,344,3973,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,677,8647,3584,451,13359,290,4035,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,684,8825,3613,476,13598,239,4089,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-11,690,9040,3732,495,13957,359,4227,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,702,9200,3905,554,14361,404,4459,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,710,9408,3924,597,14639,278,4521,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,714,9528,4053,619,14914,275,4672,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-15,720,9721,4041,691,15173,259,4732,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,722,9857,4110,777,15466,293,4887,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,731,9994,4156,826,15707,241,4982,137,0.0,0.0,0.0,5712.0,0.0,0.0,0.0,5712.0,78725.0,0.0,5191.0,0.0,73534.0,1794.0,0.0,41.0,0.0,1753.0,42.0,1.0,0.0,4.0,37.0,51507.0,981.0,504.0,2194.0,47828.0,137780.0
2020-07-18,740,10117,4289,892,16038,331,5181,123,0.0,0.0,0.0,5713.0,0.0,0.0,0.0,5713.0,80382.0,0.0,6531.0,0.0,73851.0,1803.0,0.0,45.0,0.0,1758.0,42.0,0.0,0.0,4.0,38.0,52081.0,780.0,584.0,2194.0,48523.0,140021.0
2020-07-19,748,10444,4236,923,16351,313,5159,327,8503.0,5362.0,2486.0,5713.0,0.0,0.0,0.0,5713.0,81327.0,0.0,7372.0,0.0,73955.0,1803.0,0.0,45.0,0.0,1758.0,42.0,0.0,0.0,4.0,38.0,52586.0,1136.0,610.0,2194.0,48646.0,141471.0
2020-07-20,749,10602,4335,1026,16712,361,5361,158,8356.0,5760.0,2596.0,5713.0,0.0,0.0,0.0,5713.0,81739.0,0.0,5547.0,0.0,76192.0,1809.0,0.0,36.0,0.0,1773.0,42.0,0.0,0.0,4.0,38.0,52714.0,1067.0,602.0,2194.0,48851.0,142017.0
2020-07-21,758,10864,4458,1073,17153,441,5531,262,8577.0,5832.0,2744.0,5643.0,0.0,0.0,0.0,5643.0,82860.0,0.0,5934.0,0.0,76926.0,1824.0,0.0,46.0,0.0,1778.0,42.0,0.0,0.0,4.0,38.0,52957.0,1158.0,725.0,2194.0,48880.0,143326.0
2020-07-22,766,11187,4383,1193,17529,376,5576,323,8767.0,5962.0,2800.0,5591.0,0.0,0.0,0.0,5591.0,84560.0,0.0,7159.0,0.0,77401.0,1838.0,0.0,57.0,0.0,1781.0,42.0,0.0,0.0,4.0,38.0,53317.0,1379.0,877.0,2194.0,48867.0,145348.0
2020-07-23,767,11302,4675,1201,17945,416,5876,115,8770.0,6283.0,2892.0,5591.0,0.0,0.0,0.0,5591.0,86226.0,0.0,8411.0,0.0,77815.0,1870.0,0.0,89.0,0.0,1781.0,42.0,0.0,0.0,4.0,38.0,53829.0,1608.0,1144.0,2194.0,48883.0,147558.0
2020-07-24,768,11585,4577,1300,18230,285,5877,283,8770.0,6283.0,3177.0,5591.0,0.0,0.0,0.0,5591.0,88164.0,0.0,8757.0,0.0,79407.0,1898.0,0.0,94.0,0.0,1804.0,42.0,0.0,0.0,4.0,38.0,54401.0,1860.0,1440.0,2194.0,48907.0,150096.0
2020-07-25,769,11715,4729,1410,18623,393,6139,130,8939.0,6332.0,3352.0,5591.0,0.0,0.0,0.0,5591.0,89710.0,0.0,10002.0,0.0,79708.0,1923.0,0.0,106.0,0.0,1817.0,42.0,0.0,0.0,4.0,38.0,55104.0,2070.0,1747.0,2194.0,49093.0,152370.0
2020-07-26,779,11889,4842,1491,19001,378,6333,174,9120.0,6460.0,3421.0,5818.0,0.0,0.0,1.0,5817.0,89951.0,0.0,9666.0,0.0,80285.0,1928.0,0.0,106.0,0.0,1822.0,313.0,0.0,0.0,275.0,38.0,55366.0,1557.0,1434.0,2226.0,50149.0,153376.0
2020-07-27,782,11996,4993,1702,19473,472,6695,107,9348.0,6621.0,3504.0,5818.0,0.0,0.0,1.0,5817.0,90652.0,0.0,9452.0,0.0,81200.0,1931.0,0.0,106.0,0.0,1825.0,314.0,0.0,0.0,276.0,38.0,55673.0,1563.0,1472.0,2226.0,50412.0,154388.0
2020-07-28,795,12373,4869,1848,19885,412,6717,377,9348.0,6621.0,3916.0,5818.0,0.0,0.0,1.0,5817.0,92456.0,0.0,9901.0,0.0,82555.0,1944.0,0.0,113.0,0.0,1831.0,314.0,0.0,0.0,276.0,38.0,56476.0,1546.0,1805.0,2226.0,50899.0,157008.0
2020-07-29,820,12613,5093,1944,20470,585,7037,240,9620.0,6960.0,3890.0,5818.0,0.0,0.0,1.0,5817.0,93944.0,0.0,10371.0,0.0,83573.0,1968.0,0.0,129.0,0.0,1839.0,328.0,0.0,0.0,290.0,38.0,57267.0,1585.0,2067.0,2226.0,51389.0,159325.0
2020-07-30,821,12801,5098,2049,20769,299,7147,188,9625.0,6854.0,4290.0,5818.0,0.0,0.0,1.0,5817.0,95827.0,0.0,10663.0,0.0,85164.0,1999.0,0.0,143.0,0.0,1856.0,600.0,0.0,0.0,562.0,38.0,58164.0,1585.0,2322.0,2226.0,52031.0,162408.0
2020-07-31,836,13208,4974,2183,21201,432,7157,407,9753.0,6996.0,4452.0,5818.0,0.0,0.0,1.0,5817.0,96920.0,0.0,10389.0,0.0,86531.0,2004.0,0.0,134.0,0.0,1870.0,628.0,0.0,0.0,590.0,38.0,58603.0,1617.0,2229.0,2226.0,52531.0,163973.0
2020-08-01,852,13887,4683,2153,21575,374,6836,679,9718.0,7110.0,4747.0,5871.0,0.0,0.0,1.0,5870.0,97630.0,0.0,10873.0,0.0,86757.0,2009.0,0.0,137.0,0.0,1872.0,628.0,0.0,0.0,590.0,38.0,58891.0,1656.0,2342.0,2226.0,52667.0,165029.0
2020-08-02,852,14027,4916,2159,21954,379,7075,140,9879.0,7245.0,4830.0,6014.0,0.0,0.0,1.0,6013.0,97755.0,0.0,10747.0,0.0,87008.0,2009.0,0.0,136.0,0.0,1873.0,628.0,0.0,0.0,590.0,38.0,59795.0,1974.0,2523.0,2226.0,53072.0,166201.0
2020-08-03,867,14165,5084,2327,22443,489,7411,138,10099.0,7406.0,4938.0,6014.0,0.0,0.0,1.0,6013.0,97872.0,0.0,9436.0,0.0,88436.0,2009.0,0.0,123.0,0.0,1886.0,644.0,0.0,0.0,606.0,38.0,60656.0,1841.0,3070.0,2226.0,53519.0,167195.0
2020-08-04,880,14381,5216,2432,22909,466,7648,216,10079.0,7560.0,5270.0,6014.0,0.0,0.0,1.0,6013.0,99037.0,0.0,9278.0,0.0,89759.0,2024.0,0.0,125.0,0.0,1899.0,718.0,0.0,0.0,680.0,38.0,61131.0,1854.0,3021.0,2258.0,53998.0,168924.0
2020-08-05,895,14760,5128,2483,23266,357,7611,379,10279.0,7617.0,5370.0,6014.0,0.0,0.0,1.0,6013.0,100777.0,0.0,9281.0,0.0,91496.0,2060.0,0.0,120.0,0.0,1940.0,746.0,0.0,0.0,708.0,38.0,61794.0,1941.0,2989.0,2258.0,54606.0,171391.0
2020-08-06,908,15006,5397,2552,23863,597,7949,246,10450.0,7636.0,5777.0,6014.0,0.0,0.0,1.0,6013.0,102537.0,0.0,9517.0,0.0,93020.0,2082.0,0.0,126.0,0.0,1956.0,746.0,0.0,0.0,708.0,38.0,62242.0,1787.0,2754.0,2258.0,55443.0,173621.0
2020-08-07,922,15201,5803,2595,24521,658,8398,195,10570.0,7836.0,6115.0,6014.0,0.0,0.0,1.0,6013.0,104170.0,0.0,9597.0,0.0,94573.0,2104.0,0.0,108.0,0.0,1996.0,760.0,0.0,0.0,722.0,38.0,62717.0,1573.0,2541.0,2258.0,56345.0,175765.0
2020-08-08,934,15710,6110,2488,25242,721,8598,509,11106.0,8077.0,6059.0,6014.0,0.0,0.0,1.0,6013.0,105713.0,0.0,10770.0,0.0,94943.0,2120.0,0.0,119.0,0.0,2001.0,764.0,0.0,0.0,726.0,38.0,63407.0,1549.0,2953.0,2258.0,56647.0,178018.0
2020-08-09,939,16268,6091,2416,25714,472,8507,558,14143.0,8077.0,3494.0,6014.0,0.0,0.0,1.0,6013.0,105884.0,0.0,10769.0,0.0,95115.0,2129.0,0.0,128.0,0.0,2001.0,769.0,2.0,0.0,729.0,38.0,64500.0,1483.0,3935.0,2258.0,56824.0,179296.0
2020-08-10,940,16446,6252,2555,26193,479,8807,178,14400.0,8381.0,3412.0,6014.0,0.0,0.0,1.0,6013.0,106440.0,0.0,9906.0,0.0,96534.0,2131.0,0.0,117.0,0.0,2014.0,770.0,2.0,0.0,730.0,38.0,64941.0,1722.0,3318.0,2258.0,57643.0,180296.0
2020-08-11,953,16927,6236,2548,26664,471,8784,481,14665.0,8532.0,3467.0,6014.0,0.0,0.0,1.0,6013.0,108116.0,0.0,9893.0,0.0,98223.0,2165.0,0.0,108.0,0.0,2057.0,854.0,2.0,0.0,814.0,38.0,65563.0,1573.0,3205.0,2258.0,58527.0,182712.0
2020-08-12,968,17349,6208,2717,27242,578,8925,422,14983.0,8717.0,3542.0,6014.0,0.0,0.0,1.0,6013.0,109769.0,0.0,9766.0,0.0,100003.0,2198.0,0.0,118.0,0.0,2080.0,875.0,2.0,0.0,835.0,38.0,66117.0,1411.0,2991.0,2258.0,59457.0,184973.0
2020-08-13,981,17838,6330,2714,27863,621,9044,489,15324.0,8916.0,3623.0,6014.0,0.0,0.0,1.0,6013.0,111003.0,0.0,9508.0,0.0,101495.0,2210.0,0.0,115.0,0.0,2095.0,895.0,2.0,0.0,855.0,38.0,66656.0,1221.0,2987.0,2258.0,60190.0,186778.0
2020-08-14,985,18528,6331,2594,28438,575,8925,690,15324.0,8916.0,4198.0,6014.0,0.0,0.0,1.0,6013.0,112430.0,0.0,10781.0,0.0,101649.0,2233.0,0.0,134.0,0.0,2099.0,913.0,2.0,0.0,873.0,38.0,67288.0,1387.0,3182.0,2266.0,60453.0,188878.0
2020-08-15,991,18974,6457,2614,29036,598,9071,446,16118.0,8992.0,3926.0,6014.0,0.0,0.0,1.0,6013.0,113694.0,0.0,11862.0,0.0,101832.0,2274.0,0.0,174.0,0.0,2100.0,913.0,2.0,0.0,873.0,38.0,67827.0,1455.0,3411.0,2266.0,60695.0,190722.0
2020-08-16,995,19708,6284,2567,29554,518,8851,734,16250.0,9457.0,3847.0,6014.0,0.0,0.0,1.0,6013.0,114978.0,0.0,12775.0,0.0,102203.0,2279.0,0.0,177.0,0.0,2102.0,914.0,1.0,1.0,874.0,38.0,68741.0,1987.0,3431.0,2267.0,61056.0,192926.0
2020-08-17,1011,19916,6514,2651,30092,538,9165,208,16551.0,9630.0,3911.0,6014.0,0.0,0.0,1.0,6013.0,116142.0,0.0,12393.0,0.0,103749.0,2281.0,0.0,166.0,0.0,2115.0,914.0,1.0,1.0,874.0,38.0,69405.0,2117.0,3440.0,2267.0,61581.0,194756.0
2020-08-18,1028,20505,6602,2462,30597,505,9064,589,16820.0,9680.0,4097.0,6014.0,0.0,0.0,1.0,6013.0,118242.0,0.0,13228.0,0.0,105014.0,2281.0,0.0,143.0,0.0,2138.0,915.0,2.0,0.0,875.0,38.0,70590.0,2221.0,4085.0,2267.0,62017.0,198042.0
2020-08-19,1046,21069,6488,2559,31162,565,9047,564,17099.0,9972.0,4091.0,6014.0,0.0,0.0,1.0,6013.0,119803.0,0.0,13214.0,0.0,106589.0,2305.0,0.0,146.0,0.0,2159.0,997.0,4.0,0.0,949.0,44.0,71215.0,2405.0,3961.0,2251.0,62598.0,200334.0
2020-08-20,1061,21795,6357,2544,31757,595,8901,726,17300.0,10102.0,4355.0,6065.0,0.0,0.0,1.0,6064.0,120905.0,0.0,12323.0,0.0,108582.0,2315.0,0.0,128.0,0.0,2187.0,1055.0,8.0,0.0,990.0,57.0,71807.0,2419.0,3723.0,2267.0,63398.0,202147.0
2020-08-21,1076,22228,6518,2576,32398,641,9094,433,17500.0,10102.0,4796.0,6068.0,0.0,0.0,1.0,6067.0,122832.0,0.0,12706.0,0.0,110126.0,2316.0,0.0,107.0,0.0,2209.0,1057.0,9.0,0.0,990.0,58.0,73324.0,2474.0,4063.0,2267.0,64520.0,205597.0
2020-08-22,1091,22877,6269,2762,32999,601,9031,649,18100.0,10409.0,4490.0,6118.0,0.0,0.0,1.0,6117.0,124236.0,0.0,14023.0,0.0,110213.0,2318.0,0.0,107.0,0.0,2211.0,1074.0,15.0,0.0,990.0,69.0,74511.0,2092.0,5213.0,2267.0,64939.0,208257.0
2020-08-23,1107,23567,6040,2922,33636,637,8962,690,18399.0,10633.0,4604.0,6140.0,0.0,0.0,1.0,6139.0,125760.0,0.0,15452.0,0.0,110308.0,2322.0,0.0,111.0,0.0,2211.0,1079.0,16.0,2.0,990.0,71.0,75321.0,2272.0,5749.0,2267.0,65033.0,210622.0
2020-08-24,1112,25463,5090,2630,34295,659,7720,1896,18688.0,10874.0,4733.0,6170.0,0.0,0.0,1.0,6169.0,127308.0,0.0,14315.0,0.0,112993.0,2322.0,0.0,98.0,0.0,2224.0,1134.0,16.0,2.0,1045.0,71.0,76186.0,2144.0,5647.0,2294.0,66101.0,213120.0
2020-08-25,1129,25986,5130,2686,34931,636,7816,523,18788.0,10913.0,5230.0,6221.0,0.0,0.0,1.0,6220.0,128406.0,0.0,13545.0,0.0,114861.0,2343.0,0.0,111.0,0.0,2232.0,1218.0,18.0,0.0,1129.0,71.0,76702.0,2303.0,5048.0,2294.0,67057.0,214890.0
2020-08-26,1144,26750,4978,2770,35642,711,7748,764,19088.0,11113.0,5441.0,6281.0,0.0,0.0,1.0,6280.0,129580.0,0.0,11882.0,0.0,117698.0,2362.0,0.0,81.0,0.0,2281.0,1236.0,31.0,0.0,1129.0,76.0,77254.0,2348.0,4179.0,2294.0,68433.0,216713.0
2020-08-27,1147,28288,4499,2528,36462,820,7027,1538,19308.0,11313.0,5841.0,6368.0,0.0,0.0,1.0,6367.0,130391.0,0.0,10804.0,0.0,119587.0,2372.0,0.0,88.0,0.0,2284.0,1243.0,31.0,0.0,1129.0,83.0,77651.0,1771.0,4669.0,2294.0,68917.0,218025.0
2020-08-28,1154,29169,4128,2827,37278,816,6955,881,20500.0,11513.0,5265.0,6415.0,0.0,0.0,1.0,6414.0,131373.0,0.0,9346.0,0.0,122027.0,2375.0,0.0,61.0,0.0,2314.0,1354.0,42.0,0.0,1228.0,84.0,78289.0,1447.0,3719.0,2302.0,70821.0,219806.0
2020-08-29,1172,29768,4414,2812,38166,888,7226,599,20991.0,11713.0,5462.0,6478.0,0.0,0.0,1.0,6477.0,132195.0,0.0,10141.0,0.0,122054.0,2380.0,0.0,66.0,0.0,2314.0,1356.0,46.0,0.0,1216.0,94.0,78878.0,1486.0,3690.0,2302.0,71400.0,221287.0
2020-08-30,1186,30134,4945,3015,39280,1114,7960,366,21491.0,11827.0,5962.0,6488.0,0.0,0.0,1.0,6487.0,133831.0,0.0,11244.0,0.0,122587.0,2380.0,0.0,65.0,0.0,2315.0,1366.0,53.0,0.0,1216.0,97.0,79628.0,1981.0,3879.0,2302.0,71466.0,223693.0
2020-08-31,1202,30538,5281,3288,40309,1029,8569,404,20500.0,12027.0,7782.0,6526.0,0.0,0.0,1.0,6525.0,136052.0,0.0,10453.0,0.0,125599.0,2380.0,0.0,59.0,0.0,2321.0,1427.0,51.0,0.0,1276.0,100.0,81695.0,1789.0,4617.0,2302.0,72987.0,228080.0
2020-09-01,1219,31267,5423,3341,41250,941,8764,729,20500.0,12027.0,8723.0,6628.0,0.0,0.0,1.0,6627.0,136969.0,0.0,11221.0,0.0,125748.0,2380.0,0.0,59.0,0.0,2321.0,1490.0,59.0,0.0,1326.0,105.0,82397.0,1863.0,5071.0,2302.0,73161.0,229864.0
