Tanggal,Jumlah Orang di Test,Orang Positif Harian,Orang Negatif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Negatif,Positivity Rate Spesimen Harian,TV Nakes,V1 Nakes,V2 Nakes,P1 Nakes,P2 Nakes,TV Lansia,V1 Lansia,V2 Lansia,P1 Lansia,P2 Lansia,TV MU,V1 MU,V2 MU,P1 MU,P2 MU,TV DKI Total,V1 DKI Total,V2 DKI Total,P1 DKI Total,P2 DKI total,V1H,V2H,TV usia_atas,V1 usia_atas,V2 usia_atas,P1 usia_atas,P2 usia_atas,TV usia_tengah,V1 usia_tengah,V2 usia_tengah,P1 usia_tengah,P2 usia_tengah,TV usia_muda,V1 usia_muda,V2 usia_muda,P1 usia_muda,P2 usia_muda,PVJ D1,PVJ D2,VGR V1,VGR V2,V3 Nakes,V3 MU,V3 Lansia,V4 Nakes ,V4 MU,V4 Lansia
2022-07-20,16205,2883,13322,0.17800000000000002,17914,4014,13900,0.22399999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,801913.0,734348.0,80.80%,73.99%,1976757.0,11592361.0,9836607.0,586.40%,497.60%,10083716.0,12578724.0,10748093.0,124.70%,106.60%,1566.0,1218.0,6955063.0,9559531.0,8163332.0,137.40%,117.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,839490.0,713560.0,73.48%,62.46%,3.90%,#DIV/0!,227248.0,222576.0,90831,4195594.0,385324,0,0.0,0
2022-07-21,14480,2465,12015,0.17,15998,3340,12658,0.209,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,801985.0,734408.0,80.81%,74.00%,1976757.0,11594267.0,9837934.0,586.50%,497.70%,10083716.0,12580702.0,10749480.0,124.80%,106.60%,1978.0,1387.0,6955063.0,9561237.0,8164429.0,137.50%,117.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,839690.0,713790.0,73.50%,62.48%,4.80%,#DIV/0!,227248.0,222576.0,90973,4221813.0,386540,0,0.0,0
2022-07-22,15915,2661,13254,0.16699999999999998,18050,3729,14321,0.207,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802115.0,734512.0,80.82%,74.01%,1976757.0,11597069.0,9839741.0,586.70%,497.80%,10083716.0,12583634.0,10751391.0,124.80%,106.60%,2932.0,1911.0,6955063.0,9563805.0,8165955.0,137.50%,117.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,839924.0,714071.0,73.52%,62.50%,6.20%,#DIV/0!,227248.0,222576.0,91155,4253996.0,388107,0,0.0,0
2022-07-23,14059,2151,11908,0.153,16078,3200,12878,0.19899999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802201.0,734595.0,80.83%,74.02%,1976757.0,11599237.0,9841215.0,586.80%,497.80%,10083716.0,12585888.0,10752948.0,124.80%,106.60%,2254.0,1557.0,6955063.0,9565642.0,8167194.0,137.50%,117.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,840255.0,714306.0,73.54%,62.52%,5.50%,5.10%,227248.0,222576.0,91337,4283487.0,389925,0,0.0,0
2022-07-24,13253,2168,11085,0.16399999999999998,14841,3157,11684,0.213,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802250.0,734636.0,80.83%,74.02%,1976757.0,11600236.0,9842283.0,586.80%,497.90%,10083716.0,12586936.0,10754057.0,124.80%,106.60%,1048.0,1109.0,6955063.0,9566431.0,8168010.0,137.50%,117.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,840465.0,714558.0,73.56%,62.54%,2.00%,1.90%,227248.0,222576.0,91528,4310995.0,391369,0,0.0,0
2022-07-25,14518,2974,11544,0.205,15451,3749,11702,0.243,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802257.0,734646.0,80.84%,74.02%,1976757.0,11600713.0,9842698.0,586.90%,497.90%,10083716.0,12587420.0,10754482.0,124.80%,106.70%,484.0,425.0,6955063.0,9566819.0,8168350.0,137.60%,117.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,840554.0,714633.0,73.57%,62.55%,9.60%,15.70%,227248.0,222576.0,91562,4320806.0,392651,0,0.0,0
2022-07-26,17516,3279,14237,0.187,19792,4705,15087,0.23800000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802339.0,734706.0,80.84%,74.03%,1976757.0,11602729.0,9843621.0,587.00%,498.00%,10083716.0,12589518.0,10755465.0,124.80%,106.70%,2098.0,983.0,6955063.0,9568638.0,8169142.0,137.60%,117.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,840751.0,714764.0,73.59%,62.56%,11.70%,5.40%,227248.0,222576.0,91661,4337614.0,393018,0,0.0,0
2022-07-27,17769,3157,14612,0.17800000000000002,19984,4445,15539,0.222,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802430.0,734777.0,80.85%,74.04%,1976757.0,11604945.0,9844996.0,587.10%,498.00%,10083716.0,12591825.0,10756911.0,124.90%,106.70%,2307.0,1446.0,6955063.0,9570561.0,8170296.0,137.60%,117.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,841044.0,714985.0,73.61%,62.58%,4.80%,3.30%,227248.0,222576.0,91829,4364397.0,393851,0,0.0,0
2022-07-28,16708,2987,13721,0.179,18463,4132,14331,0.22399999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802497.0,734852.0,80.86%,74.04%,1976757.0,11607292.0,9846548.0,587.20%,498.10%,10083716.0,12594239.0,10758538.0,124.90%,106.70%,2414.0,1627.0,6955063.0,9572528.0,8171613.0,137.60%,117.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,841424.0,715220.0,73.65%,62.60%,3.10%,2.70%,227248.0,222576.0,91980,4394133.0,395205,0,0.0,0
2022-07-29,14501,2629,11872,0.18100000000000002,16498,3765,12733,0.228,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802564.0,734919.0,80.87%,74.05%,1976757.0,11609416.0,9847872.0,587.30%,498.20%,10083716.0,12596430.0,10759929.0,124.90%,106.70%,2191.0,1391.0,6955063.0,9574316.0,8172727.0,137.70%,117.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,841760.0,715430.0,73.68%,62.62%,5.00%,3.70%,227248.0,222576.0,92114,4417726.0,396708,0,0.0,0
2022-07-30,12964,2198,10766,0.17,15163,3504,11659,0.231,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802632.0,734979.0,80.87%,74.06%,1976757.0,11611580.0,9849644.0,587.40%,498.30%,10083716.0,12598662.0,10761761.0,124.90%,106.70%,2232.0,1832.0,6955063.0,9576174.0,8174187.0,137.70%,117.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,842066.0,715742.0,73.70%,62.65%,4.10%,3.30%,227248.0,222576.0,92333,4453209.0,397898,0,0.0,0
2022-07-31,10962,1486,9476,0.136,13535,3324,10211,0.24600000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802665.0,735005.0,80.88%,74.06%,1976757.0,11612142.0,9850213.0,587.40%,498.30%,10083716.0,12599257.0,10762356.0,124.90%,106.70%,595.0,595.0,6955063.0,9576626.0,8174643.0,137.70%,117.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,842176.0,715855.0,73.71%,62.66%,1.70%,1.40%,227248.0,222576.0,92419,4466180.0,399489,0,0.0,0
2022-08-01,12897,1993,10904,0.155,15263,4039,11224,0.265,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802679.0,735023.0,80.88%,74.06%,1976757.0,11612571.0,9850558.0,587.50%,498.30%,10083716.0,12599700.0,10762719.0,125.00%,106.70%,443.0,363.0,6955063.0,9576993.0,8174930.0,137.70%,117.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,842238.0,715913.0,73.72%,62.66%,6.40%,7.60%,227248.0,222576.0,92467,4473045.0,400090,0,0.0,0
2022-08-02,16401,2532,13869,0.154,18659,4627,14032,0.248,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802729.0,735055.0,80.88%,74.06%,1976757.0,11614141.0,9851103.0,587.50%,498.30%,10083716.0,12601320.0,10763296.0,125.00%,106.70%,1620.0,577.0,6955063.0,9578296.0,8175384.0,137.70%,117.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,842505.0,716004.0,73.74%,62.67%,2.70%,1.10%,227248.0,222576.0,92500,4478054.0,400398,0,0.0,0
2022-08-03,18094,2814,15280,0.156,20400,5054,15346,0.248,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802811.0,735171.0,80.89%,74.08%,1976757.0,11616212.0,9852867.0,587.60%,498.40%,10083716.0,12603473.0,10765176.0,125.00%,106.80%,2153.0,1880.0,6955063.0,9580124.0,8176933.0,137.70%,117.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,842748.0,716219.0,73.76%,62.69%,12.90%,27.80%,227248.0,222576.0,92750,4508852.0,400605,0,0.0,0
2022-08-04,16689,2569,14120,0.154,18462,4272,14190,0.231,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802867.0,735229.0,80.90%,74.08%,1976757.0,11617932.0,9854063.0,587.70%,498.50%,10083716.0,12605249.0,10766430.0,125.00%,106.80%,1776.0,1254.0,6955063.0,9581641.0,8178007.0,137.80%,117.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,842951.0,716341.0,73.78%,62.70%,3.60%,3.20%,227248.0,222576.0,92923,4527138.0,402205,0,0.0,0
2022-08-05,16447,2356,14091,0.14300000000000002,18295,3964,14331,0.217,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802929.0,735301.0,80.90%,74.09%,1976757.0,11619594.0,9855301.0,587.80%,498.60%,10083716.0,12606973.0,10767740.0,125.00%,106.80%,1724.0,1310.0,6955063.0,9583096.0,8179047.0,137.80%,117.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,843158.0,716539.0,73.80%,62.72%,2.30%,1.90%,227248.0,222576.0,93091,4544435.0,403122,0,0.0,0
2022-08-06,13638,1824,11814,0.134,15411,3397,12014,0.22,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,802992.0,735367.0,80.91%,74.10%,1976757.0,11621336.0,9856551.0,587.90%,498.60%,10083716.0,12608778.0,10769056.0,125.00%,106.80%,1805.0,1316.0,6955063.0,9584538.0,8180125.0,137.80%,117.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,843458.0,716711.0,73.83%,62.73%,#DIV/0!,#DIV/0!,227248.0,222576.0,93314,4561380.0,403954,0,0.0,0
2022-08-07,13110,2300,10810,0.175,14022,3186,10836,0.22699999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803017.0,735399.0,80.91%,74.10%,1976757.0,11622100.0,9857134.0,587.90%,498.70%,10083716.0,12609567.0,10769671.0,125.00%,106.80%,789.0,615.0,6955063.0,9585191.0,8180608.0,137.80%,117.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,843569.0,716811.0,73.84%,62.74%,1.70%,1.30%,227248.0,222576.0,100192,4565765.0,404709,0,0.0,0
2022-08-08,12730,2298,10432,0.18100000000000002,15338,4026,11312,0.262,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803031.0,735423.0,80.91%,74.10%,1976757.0,11622417.0,9857484.0,588.00%,498.70%,10083716.0,12609898.0,10770045.0,125.10%,106.80%,331.0,374.0,6955063.0,9585448.0,8180912.0,137.80%,117.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,843629.0,716857.0,73.84%,62.74%,6.40%,14.10%,227248.0,222576.0,100344,4571297.0,405239,0,0.0,0
2022-08-09,14887,2224,12663,0.149,18540,4635,13905,0.25,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803089.0,735472.0,80.92%,74.11%,1976757.0,11624286.0,9858736.0,588.00%,498.70%,10083716.0,12611825.0,10771346.0,125.10%,106.80%,1927.0,1301.0,6955063.0,9587157.0,8182076.0,137.80%,117.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,843789.0,716945.0,73.85%,62.75%,6.10%,6.30%,227248.0,222576.0,93654,4592702.0,405509,0,0.0,0
2022-08-10,15377,2218,13159,0.14400000000000002,17778,4230,13548,0.23800000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803135.0,735504.0,80.92%,74.11%,1976757.0,11625748.0,9859328.0,588.10%,498.80%,10083716.0,12613333.0,10771970.0,125.10%,106.80%,1508.0,624.0,6955063.0,9588503.0,8182624.0,137.90%,117.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,843905.0,716989.0,73.86%,62.76%,3.70%,1.80%,227248.0,222576.0,93698,4597058.0,406206,0,0.0,0
2022-08-11,16382,2858,13524,0.174,17711,4154,13557,0.235,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803210.0,735611.0,80.93%,74.12%,1976757.0,11627746.0,9861337.0,588.20%,498.90%,10083716.0,12615406.0,10774086.0,125.10%,106.80%,2073.0,2116.0,6955063.0,9590283.0,8184432.0,137.90%,117.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844123.0,717190.0,73.88%,62.77%,7.30%,5.90%,227248.0,222576.0,94035,4624537.0,406382,0,0.0,0
2022-08-12,15397,2287,13110,0.149,17379,4061,13318,0.23399999999999999,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803308.0,735717.0,80.94%,74.13%,1976757.0,11629408.0,9862850.0,588.30%,498.90%,10083716.0,12617166.0,10775705.0,125.10%,106.90%,1760.0,1619.0,6955063.0,9591804.0,8185838.0,137.90%,117.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844264.0,717297.0,73.90%,62.78%,3.50%,4.00%,227248.0,222576.0,94272,4642607.0,407806,0,0.0,0
2022-08-13,13053,2109,10944,0.162,14440,3336,11104,0.231,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803362.0,735779.0,80.95%,74.14%,1976757.0,11630821.0,9864055.0,588.40%,499.00%,10083716.0,12618633.0,10776972.0,125.10%,106.90%,1467.0,1267.0,6955063.0,9593056.0,8186906.0,137.90%,117.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844425.0,717434.0,73.91%,62.79%,4.50%,4.30%,227248.0,222576.0,94420,4658395.0,408685,0,0.0,0
2022-08-14,10902,1902,9000,0.174,12154,2939,9215,0.242,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803402.0,735813.0,80.95%,74.14%,1976757.0,11631609.0,9864562.0,588.40%,499.00%,10083716.0,12619461.0,10777513.0,125.10%,106.90%,828.0,541.0,6955063.0,9593698.0,8187307.0,137.90%,117.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844571.0,717540.0,73.92%,62.80%,3.10%,2.20%,227248.0,222576.0,94472,4667429.0,409493,0,0.0,0
2022-08-15,16092,2462,13630,0.153,17782,3591,14191,0.20199999999999999,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803425.0,735826.0,80.95%,74.14%,1976757.0,11632055.0,9864847.0,588.40%,499.00%,10083716.0,12619930.0,10777811.0,125.20%,106.90%,469.0,298.0,6955063.0,9594098.0,8187563.0,137.90%,117.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844617.0,717569.0,73.93%,62.81%,3.20%,2.00%,227248.0,222576.0,94488,4671011.0,409919,0,0.0,0
2022-08-16,16080,2404,13676,0.15,17749,4041,13708,0.228,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803503.0,735902.0,80.96%,74.15%,1976757.0,11633666.0,9866340.0,588.50%,499.10%,10083716.0,12621619.0,10779380.0,125.20%,106.90%,1689.0,1569.0,6955063.0,9595617.0,8188954.0,138.00%,117.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844709.0,717671.0,73.93%,62.82%,#DIV/0!,#DIV/0!,227248.0,222576.0,94600,4688442.0,410107,0,0.0,0
2022-08-17,13783,2060,11723,0.149,15114,3349,11765,0.222,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803551.0,735935.0,80.97%,74.15%,1976757.0,11634871.0,9867047.0,588.60%,499.20%,10083716.0,12622872.0,10780120.0,125.20%,106.90%,1253.0,740.0,6955063.0,9596755.0,8189614.0,138.00%,117.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844776.0,717718.0,73.94%,62.82%,2.10%,1.50%,227248.0,222576.0,94645,4693046.0,410956,0,0.0,0
2022-08-18,12684,2217,10467,0.175,13639,3154,10485,0.231,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803574.0,735949.0,80.97%,74.15%,1976757.0,11635181.0,9867215.0,588.60%,499.20%,10083716.0,12623205.0,10780302.0,125.20%,106.90%,333.0,182.0,6955063.0,9597033.0,8189768.0,138.00%,117.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844808.0,717732.0,73.94%,62.82%,3.20%,2.10%,227248.0,222576.0,94649,4694802.0,411188,0,0.0,0
2022-08-19,13372,2324,11048,0.174,14776,3685,11091,0.249,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803606.0,735994.0,80.97%,74.16%,1976757.0,11636170.0,9868007.0,588.60%,499.20%,10083716.0,12624226.0,10781139.0,125.20%,106.90%,1021.0,837.0,6955063.0,9597919.0,8190493.0,138.00%,117.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,844911.0,717799.0,73.95%,62.83%,4.10%,4.60%,227248.0,222576.0,94680,4698402.0,411291,0,0.0,0
2022-08-20,11597,1897,9700,0.16399999999999998,12900,3176,9724,0.24600000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803647.0,736042.0,80.98%,74.16%,1976757.0,11637358.0,9868956.0,588.70%,499.20%,10083716.0,12625455.0,10782136.0,125.20%,106.90%,1229.0,997.0,6955063.0,9598945.0,8191339.0,138.00%,117.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845073.0,717902.0,73.97%,62.84%,3.20%,3.50%,227248.0,222576.0,94737,4703658.0,411491,0,0.0,0
2022-08-21,9368,1546,7822,0.165,10444,2592,7852,0.248,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803668.0,736063.0,80.98%,74.17%,1976757.0,11637809.0,9869374.0,588.70%,499.30%,10083716.0,12625927.0,10782575.0,125.20%,106.90%,472.0,439.0,6955063.0,9599318.0,8191678.0,138.00%,117.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845151.0,717981.0,73.97%,62.84%,3.30%,4.80%,227248.0,222576.0,94749,4706168.0,411720,0,0.0,0
2022-08-22,11466,1470,9996,0.128,13474,3149,10325,0.23399999999999999,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803679.0,736081.0,80.98%,74.17%,1976757.0,11638057.0,9869604.0,588.70%,499.30%,10083716.0,12626186.0,10782823.0,125.20%,106.90%,259.0,248.0,6955063.0,9599511.0,8191883.0,138.00%,117.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845206.0,718006.0,73.98%,62.84%,#DIV/0!,#DIV/0!,227248.0,222576.0,94758,4707605.0,411853,0,0.0,0
2022-08-23,14581,2217,12364,0.152,16112,3649,12463,0.226,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803743.0,736221.0,80.98%,74.18%,1976757.0,11639133.0,9872731.0,588.80%,499.40%,10083716.0,12627326.0,10786090.0,125.20%,107.00%,1140.0,3267.0,6955063.0,9600399.0,8194748.0,138.00%,117.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845394.0,718268.0,73.99%,62.87%,10.90%,42.50%,227248.0,222576.0,94987,4740754.0,411918,0,0.0,0
2022-08-24,14340,2483,11857,0.17300000000000001,15437,3473,11964,0.225,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803807.0,736282.0,80.99%,74.19%,1976757.0,11640086.0,9874132.0,588.80%,499.50%,10083716.0,12628343.0,10787552.0,125.20%,107.00%,1017.0,1462.0,6955063.0,9601289.0,8196040.0,138.00%,117.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845457.0,718377.0,74.00%,62.88%,2.90%,1.10%,227248.0,222576.0,95076,4749640.0,413491,0,0.0,0
2022-08-25,12474,1888,10586,0.151,13754,2743,11011,0.19899999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803842.0,736344.0,80.99%,74.19%,1976757.0,11641241.0,9875447.0,588.90%,499.60%,10083716.0,12629533.0,10788929.0,125.20%,107.00%,1190.0,1377.0,6955063.0,9602285.0,8197248.0,138.10%,117.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845616.0,718484.0,74.01%,62.89%,3.20%,2.70%,227248.0,222576.0,95156,4758399.0,413914,0,0.0,0
2022-08-26,12618,1912,10706,0.152,13882,3048,10834,0.22,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803887.0,736426.0,81.00%,74.20%,1976757.0,11642461.0,9876818.0,589.00%,499.60%,10083716.0,12630798.0,10790382.0,125.30%,107.00%,1265.0,1453.0,6955063.0,9603363.0,8198500.0,138.10%,117.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845758.0,718603.0,74.03%,62.90%,3.70%,4.70%,227248.0,222576.0,95218,4766851.0,414274,0,0.0,0
2022-08-27,10445,1489,8956,0.14300000000000002,11696,2560,9136,0.21899999999999997,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803926.0,736500.0,81.00%,74.21%,1976757.0,11643404.0,9878013.0,589.00%,499.70%,10083716.0,12631780.0,10791651.0,125.30%,107.00%,982.0,1269.0,6955063.0,9604193.0,8199523.0,138.10%,117.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845871.0,718775.0,74.04%,62.91%,6.00%,11.50%,227248.0,222576.0,95280,4774700.0,414636,0,0.0,0
2022-08-28,7056,1216,5840,0.172,7483,1577,5906,0.21100000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803972.0,736550.0,81.01%,74.21%,1976757.0,11643898.0,9878646.0,589.00%,499.70%,10083716.0,12632320.0,10792334.0,125.30%,107.00%,540.0,683.0,6955063.0,9604572.0,8200047.0,138.10%,117.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,845986.0,718884.0,74.05%,62.92%,1.50%,2.00%,227248.0,222576.0,95316,4781754.0,414969,0,0.0,0
2022-08-29,10228,1717,8511,0.168,11277,2625,8652,0.233,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,803990.0,736574.0,81.01%,74.22%,1976757.0,11644437.0,9879125.0,589.10%,499.80%,10083716.0,12632877.0,10792837.0,125.30%,107.00%,557.0,503.0,6955063.0,9605052.0,8200485.0,138.10%,117.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846045.0,718925.0,74.05%,62.93%,10.70%,21.90%,227248.0,222576.0,95339,4785878.0,415260,0,0.0,0
2022-08-30,12507,1931,10576,0.154,13610,2972,10638,0.218,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,804028.0,736634.0,81.01%,74.22%,1976757.0,11645637.0,9880478.0,589.10%,499.80%,10083716.0,12634115.0,10794250.0,125.30%,107.00%,1238.0,1413.0,6955063.0,9606086.0,8201648.0,138.10%,117.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846211.0,719115.0,74.07%,62.94%,5.00%,9.70%,227248.0,222576.0,95398,4793931.0,415574,0,0.0,0
2022-08-31,11213,1702,9511,0.152,12350,2770,9580,0.22399999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,804067.0,736671.0,81.02%,74.23%,1976757.0,11646801.0,9881151.0,589.20%,499.90%,10083716.0,12635318.0,10794960.0,125.30%,107.10%,1203.0,710.0,6955063.0,9607132.0,8202234.0,138.10%,117.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846329.0,719202.0,74.08%,62.95%,3.30%,2.60%,227248.0,222576.0,95417,4795923.0,415825,0,0.0,0
2022-09-01,10974,1500,9474,0.13699999999999998,11955,2373,9582,0.198,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,804115.0,736773.0,81.02%,74.24%,1976757.0,11647741.0,9883695.0,589.20%,500.00%,10083716.0,12636306.0,10797606.0,125.30%,107.10%,988.0,2646.0,6955063.0,9607957.0,8204576.0,138.10%,118.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846444.0,719404.0,74.09%,62.97%,4.50%,6.00%,227248.0,222576.0,95560,4812164.0,415911,0,0.0,0
2022-09-02,10452,1506,8946,0.14400000000000002,11325,2316,9009,0.205,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,804171.0,736822.0,81.03%,74.24%,1976757.0,11648677.0,9884791.0,589.30%,500.10%,10083716.0,12637298.0,10798751.0,125.30%,107.10%,992.0,1145.0,6955063.0,9608805.0,8205549.0,138.20%,118.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846532.0,719527.0,74.09%,62.98%,#DIV/0!,1.70%,227248.0,222576.0,95623,4819676.0,416826,0,0.0,0
2022-09-03,9180,1257,7923,0.13699999999999998,10246,2222,8024,0.217,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,804228.0,736876.0,81.03%,74.25%,1976757.0,11649935.0,9886186.0,589.30%,500.10%,10083716.0,12638613.0,10800200.0,125.30%,107.10%,1315.0,1449.0,6955063.0,9609881.0,8206739.0,138.20%,118.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846714.0,719732.0,74.11%,63.00%,8.10%,5.90%,227248.0,222576.0,95738,4828319.0,417233,0,0.0,0
2022-09-04,6915,992,5923,0.14300000000000002,7859,1785,6074,0.22699999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,804245.0,736897.0,81.04%,74.25%,1976757.0,11650241.0,9886631.0,589.40%,500.10%,10083716.0,12638936.0,10800666.0,125.30%,107.10%,323.0,466.0,6955063.0,9610143.0,8207126.0,138.20%,118.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846758.0,719790.0,74.11%,63.00%,1.20%,1.70%,227248.0,222576.0,95782,4833134.0,417876,0,0.0,0
2022-09-05,9885,1387,8498,0.14,11021,2398,8623,0.218,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,804256.0,736912.0,81.04%,74.25%,1976757.0,11650578.0,9886931.0,589.40%,500.20%,10083716.0,12639284.0,10800981.0,125.30%,107.10%,348.0,315.0,6955063.0,9610445.0,8207380.0,138.20%,118.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846793.0,719836.0,74.12%,63.01%,1.90%,1.30%,227248.0,222576.0,95796,4835989.0,417907,0,0.0,0
2022-09-06,10879,1486,9393,0.13699999999999998,11955,2392,9563,0.2,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,804859.0,736912.0,81.10%,74.25%,1976757.0,11649975.0,9886931.0,589.30%,500.20%,10083716.0,12639284.0,10800981.0,125.30%,107.10%,0.0,0.0,6955063.0,9609703.0,8207232.0,138.20%,118.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,846932.0,719984.0,74.13%,63.02%,#DIV/0!,#DIV/0!,227248.0,222576.0,95849,4843280.0,418028,0,0.0,0
